timestamp,voc1,no2,eth,co,tag
614736,4.17,3.08,4.17,4.01,garlic
614986,4.17,3.08,4.17,4.01,garlic
615236,4.17,3.08,4.17,4.01,garlic
615486,4.17,3.08,4.17,4.01,garlic
615736,4.17,3.08,4.17,4.01,garlic
615986,4.17,3.08,4.17,4.01,garlic
616236,4.17,3.08,4.17,4,garlic
616486,4.17,3.08,4.17,4.01,garlic
616736,4.17,3.08,4.17,4.01,garlic
616986,4.17,3.08,4.16,4.01,garlic
617236,4.17,3.08,4.17,4.01,garlic
617486,4.17,3.08,4.17,4.01,garlic
617736,4.17,3.08,4.17,4.01,garlic
617986,4.18,3.08,4.17,4.01,garlic
618236,4.17,3.08,4.17,4.01,garlic
618486,4.17,3.08,4.17,4.01,garlic
618736,4.17,3.08,4.17,4,garlic
618986,4.18,3.08,4.17,4.01,garlic
619236,4.18,3.07,4.17,4.01,garlic
619486,4.18,3.08,4.17,4.01,garlic
619736,4.17,3.08,4.17,4,garlic
619986,4.17,3.08,4.17,4.01,garlic
620236,4.17,3.08,4.17,4,garlic
620486,4.18,3.08,4.17,4,garlic
620736,4.17,3.08,4.17,4.01,garlic
620986,4.17,3.08,4.17,4.01,garlic
621236,4.18,3.08,4.17,4.01,garlic
621486,4.18,3.08,4.17,4.01,garlic
621736,4.18,3.08,4.17,4,garlic
621986,4.18,3.08,4.17,4.01,garlic
622236,4.18,3.08,4.17,4.01,garlic
622486,4.18,3.08,4.17,4.01,garlic
622736,4.17,3.08,4.17,4.01,garlic
622986,4.17,3.09,4.17,4.01,garlic
623236,4.17,3.08,4.17,4,garlic
623486,4.18,3.08,4.17,4,garlic
623736,4.18,3.08,4.17,4,garlic
623986,4.17,3.08,4.17,4.01,garlic
624236,4.17,3.08,4.17,4.01,garlic
624486,4.18,3.08,4.17,4,garlic
624736,4.18,3.08,4.17,4.01,garlic
624986,4.18,3.08,4.17,4.01,garlic
625236,4.18,3.08,4.17,4,garlic
625486,4.17,3.08,4.17,4.01,garlic
625736,4.18,3.08,4.17,4,garlic
625986,4.17,3.08,4.17,4,garlic
626236,4.18,3.08,4.17,4,garlic
626486,4.18,3.08,4.17,4,garlic
626736,4.17,3.08,4.17,4.01,garlic
626986,4.18,3.08,4.17,4.01,garlic
627236,4.17,3.08,4.17,4,garlic
627486,4.18,3.08,4.17,4,garlic
627736,4.18,3.08,4.17,4.01,garlic
627986,4.18,3.08,4.17,4.01,garlic
628236,4.17,3.08,4.17,4,garlic
628486,4.18,3.08,4.17,4.01,garlic
628736,4.17,3.08,4.17,4,garlic
628986,4.18,3.09,4.17,4.01,garlic
629236,4.18,3.08,4.17,4.01,garlic
629486,4.18,3.08,4.17,4.01,garlic
629736,4.18,3.09,4.17,4.01,garlic
629986,4.17,3.08,4.17,4.01,garlic
630236,4.18,3.08,4.17,4,garlic
630486,4.18,3.08,4.17,4,garlic
630736,4.18,3.09,4.17,4,garlic
630986,4.18,3.09,4.17,4,garlic
631236,4.18,3.09,4.17,4,garlic
631486,4.18,3.09,4.17,4,garlic
631736,4.18,3.08,4.17,4,garlic
631986,4.18,3.09,4.17,4.01,garlic
632236,4.18,3.09,4.17,4,garlic
632486,4.18,3.09,4.17,4.01,garlic
632736,4.18,3.09,4.17,4,garlic
632986,4.18,3.09,4.17,4,garlic
633236,4.18,3.08,4.17,4,garlic
633486,4.18,3.09,4.17,4,garlic
633736,4.18,3.09,4.17,4,garlic
633986,4.18,3.09,4.17,4,garlic
634236,4.18,3.08,4.17,4,garlic
634486,4.18,3.09,4.17,4,garlic
634736,4.18,3.09,4.17,4,garlic
634986,4.18,3.09,4.17,4,garlic
635236,4.18,3.09,4.17,4,garlic
635486,4.18,3.09,4.17,4,garlic
635736,4.18,3.09,4.18,4,garlic
635986,4.18,3.09,4.17,4,garlic
636236,4.18,3.09,4.17,4,garlic
636486,4.18,3.08,4.17,4,garlic
636736,4.18,3.09,4.17,4.01,garlic
636986,4.18,3.09,4.17,4.01,garlic
637236,4.18,3.09,4.17,4,garlic
637486,4.18,3.09,4.17,4,garlic
637736,4.18,3.09,4.17,4,garlic
637986,4.18,3.09,4.17,4,garlic
638236,4.18,3.09,4.17,4,garlic
638486,4.18,3.09,4.17,4.01,garlic
638736,4.18,3.09,4.17,4.01,garlic
638986,4.18,3.09,4.17,4,garlic
639236,4.18,3.09,4.17,4,garlic
639486,4.18,3.09,4.17,4,garlic
639736,4.18,3.09,4.17,4,garlic
639986,4.18,3.09,4.17,4,garlic
640236,4.18,3.09,4.17,4,garlic
640486,4.18,3.09,4.17,4,garlic
640736,4.18,3.09,4.17,4,garlic
640986,4.18,3.09,4.17,4,garlic
641236,4.18,3.09,4.17,4,garlic
641486,4.18,3.09,4.17,4,garlic
641736,4.18,3.09,4.17,4,garlic
641986,4.18,3.09,4.17,4,garlic
642236,4.18,3.09,4.17,4,garlic
642486,4.18,3.09,4.17,4.01,garlic
642736,4.18,3.09,4.17,4,garlic
642986,4.18,3.09,4.17,4,garlic
643236,4.18,3.09,4.17,4,garlic
643486,4.18,3.09,4.17,4,garlic
643736,4.18,3.09,4.17,4,garlic
643986,4.18,3.09,4.17,4,garlic
644236,4.18,3.09,4.18,4,garlic
644486,4.18,3.09,4.17,4,garlic
644736,4.18,3.09,4.18,4,garlic
644986,4.18,3.09,4.17,4,garlic
645236,4.18,3.09,4.17,4,garlic
645486,4.18,3.09,4.17,4,garlic
645736,4.18,3.09,4.17,4,garlic
645986,4.18,3.09,4.18,4,garlic
646236,4.18,3.09,4.17,4,garlic
646486,4.18,3.1,4.18,3.99,garlic
646736,4.18,3.09,4.17,4,garlic
646986,4.18,3.09,4.17,4,garlic
647236,4.18,3.1,4.17,4,garlic
647486,4.18,3.1,4.18,4,garlic
647736,4.18,3.1,4.17,4,garlic
647986,4.18,3.09,4.17,4,garlic
648236,4.18,3.09,4.17,4,garlic
648486,4.18,3.09,4.17,4,garlic
648736,4.18,3.1,4.17,4,garlic
648986,4.18,3.09,4.18,4,garlic
649236,4.18,3.1,4.17,4,garlic
649486,4.18,3.09,4.17,4,garlic
649736,4.18,3.09,4.18,4,garlic
649986,4.18,3.1,4.18,4,garlic
650236,4.18,3.09,4.17,4,garlic
650486,4.18,3.09,4.17,4,garlic
650736,4.18,3.1,4.17,4,garlic
650986,4.18,3.09,4.18,4,garlic
651236,4.18,3.1,4.17,4,garlic
651486,4.18,3.09,4.18,4,garlic
651736,4.18,3.1,4.18,4,garlic
651986,4.18,3.09,4.17,4,garlic
652236,4.18,3.1,4.18,4,garlic
652486,4.18,3.1,4.17,4,garlic
652736,4.18,3.1,4.18,4,garlic
652986,4.18,3.09,4.17,4,garlic
653236,4.18,3.1,4.18,4,garlic
653486,4.18,3.1,4.18,4,garlic
653736,4.18,3.1,4.18,4,garlic
653986,4.18,3.1,4.18,3.99,garlic
654236,4.18,3.09,4.18,4,garlic
654486,4.18,3.1,4.18,4,garlic
654736,4.18,3.1,4.17,4,garlic
654986,4.18,3.1,4.18,4,garlic
655236,4.18,3.1,4.18,4,garlic
655486,4.18,3.1,4.17,4,garlic
655736,4.18,3.1,4.17,4,garlic
655986,4.18,3.1,4.18,4,garlic
656236,4.18,3.1,4.18,4,garlic
656486,4.18,3.1,4.18,4,garlic
656736,4.18,3.1,4.18,4,garlic
656986,4.18,3.1,4.18,4,garlic
657236,4.18,3.1,4.18,4,garlic
657486,4.18,3.1,4.18,4,garlic
657736,4.18,3.1,4.18,4,garlic
657986,4.18,3.1,4.18,4,garlic
658236,4.18,3.1,4.17,4,garlic
658486,4.18,3.1,4.18,4,garlic
658736,4.18,3.1,4.18,3.99,garlic
658986,4.18,3.1,4.18,4,garlic
659236,4.18,3.1,4.18,4,garlic
659486,4.18,3.1,4.18,4,garlic
659736,4.18,3.11,4.18,4,garlic
659986,4.18,3.1,4.18,4,garlic
660236,4.18,3.1,4.18,4,garlic
660486,4.19,3.1,4.17,4,garlic
660736,4.18,3.1,4.18,4,garlic
660986,4.18,3.1,4.18,4,garlic
661236,4.18,3.1,4.18,4,garlic
661486,4.18,3.1,4.18,4,garlic
661736,4.18,3.1,4.18,4,garlic
661986,4.19,3.1,4.18,4,garlic
662236,4.19,3.1,4.18,4,garlic
662486,4.18,3.1,4.17,4,garlic
662736,4.18,3.1,4.18,4,garlic
662986,4.19,3.1,4.18,3.99,garlic
663236,4.18,3.1,4.18,4,garlic
663486,4.18,3.1,4.18,4,garlic
663736,4.18,3.1,4.18,4,garlic
663986,4.18,3.1,4.18,4,garlic
664236,4.18,3.1,4.18,3.99,garlic
664486,4.18,3.1,4.18,4,garlic
664736,4.18,3.11,4.18,4,garlic
664986,4.19,3.11,4.18,4,garlic
665236,4.19,3.1,4.18,3.99,garlic
665486,4.19,3.11,4.18,4,garlic
665736,4.18,3.1,4.18,4,garlic
665986,4.18,3.1,4.18,4,garlic
666236,4.18,3.11,4.18,4,garlic
666486,4.19,3.1,4.18,4,garlic
666736,4.18,3.1,4.18,4,garlic
666986,4.18,3.11,4.18,4,garlic
667236,4.19,3.1,4.18,3.99,garlic
667486,4.18,3.1,4.18,4,garlic
667736,4.19,3.11,4.18,4,garlic
667986,4.18,3.11,4.18,4,garlic
668236,4.19,3.1,4.18,4,garlic
668486,4.18,3.11,4.18,4,garlic
668736,4.18,3.1,4.18,4,garlic
668986,4.19,3.1,4.18,4,garlic
669236,4.19,3.1,4.18,4,garlic
669486,4.19,3.1,4.18,4,garlic
669736,4.19,3.11,4.18,4,garlic
669986,4.19,3.11,4.18,4,garlic
670236,4.18,3.11,4.18,4,garlic
670486,4.18,3.11,4.18,4,garlic
670736,4.18,3.11,4.18,3.99,garlic
670986,4.18,3.11,4.18,3.99,garlic
671236,4.19,3.11,4.18,4,garlic
671486,4.19,3.11,4.18,4,garlic
671736,4.19,3.11,4.18,4,garlic
671986,4.18,3.11,4.18,3.99,garlic
672236,4.19,3.11,4.18,4,garlic
672486,4.19,3.1,4.18,4,garlic
672736,4.19,3.11,4.18,4,garlic
672986,4.19,3.11,4.18,3.99,garlic
673236,4.19,3.11,4.18,4,garlic
673486,4.19,3.11,4.18,4,garlic
673736,4.19,3.11,4.18,4,garlic
673986,4.19,3.11,4.18,4,garlic
674236,4.19,3.11,4.18,3.99,garlic
674486,4.19,3.11,4.18,3.99,garlic
674736,4.19,3.11,4.18,4,garlic
674986,4.18,3.1,4.18,4,garlic
675236,4.18,3.11,4.18,4,garlic
675486,4.19,3.11,4.18,3.99,garlic
675736,4.19,3.11,4.18,4,garlic
675986,4.19,3.11,4.18,4,garlic
676236,4.19,3.11,4.18,4,garlic
676486,4.18,3.11,4.18,4,garlic
676736,4.19,3.11,4.18,3.99,garlic
676986,4.18,3.11,4.18,4,garlic
677236,4.19,3.11,4.18,3.99,garlic
677486,4.19,3.11,4.18,3.99,garlic
677736,4.19,3.11,4.18,3.99,garlic
677986,4.19,3.11,4.18,3.99,garlic
678236,4.19,3.11,4.18,3.99,garlic
678486,4.19,3.11,4.18,3.99,garlic
678736,4.19,3.11,4.18,3.99,garlic
678986,4.19,3.11,4.18,4,garlic
679236,4.19,3.11,4.18,3.99,garlic
679486,4.19,3.11,4.18,4,garlic
679736,4.19,3.11,4.18,3.99,garlic
679986,4.18,3.12,4.18,3.99,garlic
680236,4.19,3.11,4.18,4,garlic
680486,4.19,3.11,4.18,3.99,garlic
680736,4.19,3.11,4.18,3.99,garlic
680986,4.19,3.12,4.18,4,garlic
681236,4.19,3.11,4.18,3.99,garlic
681486,4.19,3.11,4.18,3.99,garlic
681736,4.19,3.11,4.18,3.99,garlic
681986,4.19,3.11,4.18,3.99,garlic
682236,4.19,3.11,4.18,3.99,garlic
682486,4.19,3.12,4.18,3.99,garlic
682736,4.19,3.11,4.18,3.99,garlic
682986,4.19,3.11,4.18,3.99,garlic
683236,4.19,3.11,4.18,3.99,garlic
683486,4.19,3.11,4.18,3.99,garlic
683736,4.18,3.11,4.18,4,garlic
683986,4.19,3.12,4.18,4,garlic
684236,4.19,3.11,4.18,4,garlic
684486,4.19,3.11,4.18,3.99,garlic
684736,4.19,3.11,4.18,3.99,garlic
684986,4.19,3.11,4.18,3.99,garlic
685236,4.18,3.11,4.18,4,garlic
685486,4.19,3.12,4.18,4,garlic
685736,4.19,3.12,4.18,3.99,garlic
685986,4.19,3.12,4.18,3.99,garlic
686236,4.19,3.11,4.18,3.99,garlic
686486,4.19,3.12,4.18,3.99,garlic
686736,4.19,3.12,4.18,3.99,garlic
686986,4.19,3.11,4.18,3.99,garlic
687236,4.19,3.12,4.18,4,garlic
687486,4.19,3.12,4.18,3.99,garlic
687736,4.19,3.12,4.18,3.99,garlic
687986,4.19,3.12,4.18,3.99,garlic
2236,0.85,1.11,0.65,1.96,background
2486,0.85,1.11,0.65,1.96,background
2736,0.85,1.11,0.65,1.96,background
2986,0.85,1.11,0.65,1.96,background
3236,0.85,1.11,0.65,1.96,background
3486,0.85,1.11,0.65,1.96,background
3736,0.85,1.11,0.65,1.96,background
3986,0.85,1.11,0.65,1.96,background
4236,0.85,1.11,0.65,1.96,background
4486,0.85,1.11,0.65,1.96,background
4736,0.85,1.11,0.65,1.96,background
4986,0.85,1.11,0.65,1.96,background
5236,0.85,1.11,0.65,1.96,background
5486,0.85,1.11,0.65,1.96,background
5736,0.84,1.11,0.65,1.96,background
5986,0.85,1.11,0.65,1.96,background
6236,0.84,1.11,0.65,1.96,background
6486,0.85,1.11,0.65,1.99,background
6736,0.85,1.11,0.65,2,background
6986,0.85,1.11,0.65,2,background
7236,0.85,1.11,0.65,2,background
7486,0.84,1.11,0.65,2,background
7736,0.85,1.11,0.65,1.99,background
7986,0.84,1.11,0.65,1.98,background
8236,0.85,1.11,0.65,1.97,background
8486,0.85,1.11,0.65,1.97,background
8736,0.85,1.11,0.65,1.97,background
8986,0.84,1.11,0.65,1.96,background
9236,0.85,1.11,0.65,1.96,background
9486,0.84,1.11,0.65,1.96,background
9736,0.85,1.11,0.65,1.96,background
9986,0.85,1.11,0.65,1.97,background
10236,0.85,1.11,0.65,2,background
10486,0.85,1.11,0.65,2.01,background
10736,0.85,1.11,0.65,2.01,background
10986,0.85,1.11,0.65,1.99,background
11236,0.85,1.11,0.65,1.98,background
11486,0.84,1.11,0.65,1.98,background
11736,0.84,1.11,0.65,1.97,background
11986,0.85,1.11,0.65,1.97,background
12236,0.85,1.11,0.65,1.98,background
12486,0.85,1.11,0.65,1.97,background
12736,0.85,1.11,0.65,1.96,background
12986,0.84,1.11,0.65,1.96,background
13236,0.85,1.11,0.65,1.96,background
13486,0.84,1.11,0.65,1.96,background
13736,0.85,1.11,0.65,1.96,background
13986,0.84,1.11,0.65,1.96,background
14236,0.85,1.11,0.65,1.96,background
14486,0.85,1.11,0.65,1.96,background
14736,0.85,1.11,0.65,1.96,background
14986,0.84,1.11,0.65,1.96,background
15236,0.84,1.11,0.65,1.96,background
15486,0.85,1.1,0.65,1.96,background
15736,0.84,1.11,0.65,1.96,background
15986,0.85,1.11,0.65,1.96,background
16236,0.84,1.1,0.65,1.95,background
16486,0.84,1.11,0.65,1.95,background
16736,0.84,1.11,0.65,1.95,background
16986,0.84,1.11,0.65,1.95,background
17236,0.84,1.11,0.65,1.95,background
17486,0.84,1.11,0.65,1.95,background
17736,0.84,1.1,0.65,1.95,background
17986,0.84,1.1,0.65,1.95,background
18236,0.84,1.11,0.65,1.95,background
18486,0.85,1.11,0.65,1.94,background
18736,0.84,1.11,0.65,1.94,background
18986,0.85,1.11,0.65,1.95,background
19236,0.85,1.1,0.65,1.95,background
19486,0.84,1.1,0.65,1.95,background
19736,0.85,1.11,0.65,1.95,background
19986,0.85,1.1,0.65,1.95,background
20236,0.84,1.1,0.65,1.95,background
20486,0.84,1.1,0.65,1.95,background
20736,0.85,1.11,0.65,1.94,background
20986,0.84,1.1,0.65,1.95,background
21236,0.85,1.11,0.65,1.95,background
21486,0.84,1.11,0.65,1.95,background
21736,0.85,1.11,0.65,1.95,background
21986,0.84,1.1,0.65,1.95,background
22236,0.84,1.1,0.65,1.95,background
22486,0.84,1.11,0.65,1.95,background
22736,0.84,1.11,0.65,1.95,background
22986,0.84,1.11,0.65,1.95,background
23236,0.84,1.1,0.65,1.95,background
23486,0.84,1.11,0.65,1.95,background
23736,0.84,1.11,0.65,1.95,background
23986,0.84,1.11,0.65,1.95,background
24236,0.84,1.11,0.65,1.95,background
24486,0.84,1.1,0.65,1.95,background
24736,0.84,1.11,0.65,1.95,background
24986,0.84,1.11,0.65,1.95,background
25236,0.84,1.11,0.65,1.94,background
25486,0.84,1.1,0.65,1.95,background
25736,0.84,1.11,0.65,1.95,background
25986,0.84,1.11,0.65,1.95,background
26236,0.84,1.11,0.65,1.95,background
26486,0.84,1.1,0.65,1.95,background
26736,0.84,1.1,0.65,1.95,background
26986,0.84,1.1,0.65,1.95,background
27236,0.84,1.11,0.65,1.95,background
27486,0.84,1.11,0.65,1.95,background
27736,0.84,1.11,0.65,1.95,background
27986,0.84,1.11,0.65,1.95,background
28236,0.84,1.1,0.65,1.95,background
28486,0.84,1.1,0.65,1.95,background
28736,0.84,1.1,0.65,1.95,background
28986,0.84,1.1,0.65,1.95,background
29236,0.85,1.1,0.65,1.95,background
29486,0.84,1.1,0.65,1.95,background
29736,0.84,1.1,0.65,1.94,background
29986,0.84,1.1,0.65,1.95,background
30236,0.84,1.1,0.65,1.95,background
30486,0.84,1.1,0.65,1.95,background
30736,0.84,1.1,0.65,1.95,background
30986,0.84,1.1,0.65,1.95,background
31236,0.84,1.1,0.65,1.95,background
31486,0.84,1.1,0.65,1.95,background
31736,0.84,1.1,0.65,1.95,background
31986,0.84,1.1,0.65,1.96,background
32236,0.84,1.1,0.65,1.96,background
32486,0.84,1.11,0.65,1.98,background
32736,0.84,1.1,0.65,1.99,background
32986,0.84,1.11,0.65,2,background
33236,0.85,1.11,0.65,2.01,background
33486,0.84,1.11,0.65,2,background
33736,0.85,1.11,0.65,2,background
33986,0.84,1.11,0.65,2,background
34236,0.85,1.11,0.65,2.01,background
34486,0.84,1.11,0.65,2.03,background
34736,0.84,1.11,0.65,2.03,background
34986,0.85,1.12,0.65,2.03,background
35236,0.84,1.11,0.65,2.03,background
35486,0.85,1.12,0.65,2.04,background
35736,0.85,1.12,0.65,2.04,background
35986,0.84,1.12,0.65,2.05,background
36236,0.85,1.12,0.65,2.05,background
36486,0.85,1.12,0.65,2.04,background
36736,0.85,1.12,0.65,2.03,background
36986,0.85,1.12,0.65,2.02,background
37236,0.85,1.12,0.65,2,background
37486,0.85,1.12,0.65,2,background
37736,0.84,1.12,0.65,1.99,background
37986,0.85,1.12,0.65,1.99,background
38236,0.85,1.12,0.65,1.99,background
38486,0.85,1.12,0.65,1.99,background
38736,0.85,1.12,0.65,2,background
38986,0.85,1.12,0.65,2.02,background
39236,0.84,1.12,0.65,2.05,background
39486,0.85,1.12,0.65,2.05,background
39736,0.85,1.12,0.65,2.05,background
39986,0.85,1.12,0.65,2.02,background
40236,0.85,1.12,0.65,2.01,background
40486,0.85,1.11,0.65,1.99,background
40736,0.84,1.11,0.65,1.99,background
40986,0.84,1.11,0.65,1.98,background
41236,0.84,1.11,0.65,1.97,background
41486,0.84,1.11,0.65,1.97,background
41736,0.84,1.11,0.65,1.99,background
41986,0.85,1.11,0.65,2.02,background
42236,0.85,1.11,0.65,2.06,background
42486,0.85,1.11,0.65,2.1,background
42736,0.85,1.11,0.65,2.13,background
42986,0.85,1.11,0.65,2.11,background
43236,0.85,1.11,0.65,2.07,background
43486,0.85,1.11,0.65,2.05,background
43736,0.85,1.11,0.65,2.02,background
43986,0.85,1.11,0.65,2,background
44236,0.85,1.11,0.65,1.99,background
44486,0.84,1.11,0.65,1.98,background
44736,0.85,1.11,0.65,1.98,background
44986,0.84,1.11,0.65,1.98,background
45236,0.85,1.11,0.65,1.98,background
45486,0.85,1.11,0.65,1.98,background
45736,0.85,1.11,0.65,1.98,background
45986,0.85,1.11,0.65,1.97,background
46236,0.85,1.11,0.65,1.97,background
46486,0.85,1.11,0.65,1.97,background
46736,0.84,1.11,0.65,1.96,background
46986,0.84,1.11,0.65,1.96,background
47236,0.84,1.11,0.65,1.96,background
47486,0.85,1.11,0.65,1.96,background
47736,0.85,1.11,0.65,1.96,background
47986,0.84,1.11,0.65,1.96,background
48236,0.85,1.11,0.65,1.96,background
48486,0.85,1.11,0.65,1.95,background
48736,0.84,1.11,0.65,1.95,background
48986,0.85,1.11,0.65,1.95,background
49236,0.84,1.11,0.65,1.95,background
49486,0.84,1.11,0.65,1.95,background
49736,0.84,1.11,0.65,1.95,background
49986,0.85,1.11,0.65,1.95,background
50236,0.84,1.11,0.65,1.96,background
50486,0.85,1.1,0.65,1.95,background
50736,0.85,1.1,0.65,1.95,background
50986,0.85,1.1,0.65,1.96,background
51236,0.85,1.11,0.65,1.96,background
51486,0.84,1.1,0.65,1.96,background
51736,0.85,1.1,0.65,1.95,background
51986,0.84,1.1,0.65,1.96,background
52236,0.84,1.1,0.65,1.96,background
52486,0.84,1.11,0.65,1.95,background
52736,0.84,1.11,0.65,1.96,background
52986,0.84,1.1,0.65,1.96,background
53236,0.85,1.11,0.65,1.96,background
53486,0.85,1.11,0.65,1.96,background
53736,0.84,1.1,0.65,1.96,background
53986,0.84,1.1,0.65,1.96,background
54236,0.84,1.11,0.65,1.96,background
54486,0.84,1.1,0.65,1.96,background
54736,0.84,1.11,0.65,1.96,background
54986,0.84,1.1,0.65,1.97,background
55236,0.84,1.1,0.65,1.97,background
55486,0.84,1.11,0.65,1.97,background
55736,0.85,1.1,0.65,1.96,background
55986,0.84,1.1,0.65,1.96,background
56236,0.85,1.11,0.65,1.96,background
56486,0.84,1.1,0.65,1.96,background
56736,0.84,1.1,0.65,1.96,background
56986,0.84,1.11,0.65,1.96,background
57236,0.84,1.1,0.65,1.96,background
57486,0.84,1.1,0.65,1.96,background
57736,0.84,1.1,0.65,1.96,background
57986,0.84,1.1,0.65,1.96,background
58236,0.84,1.1,0.65,1.96,background
58486,0.84,1.1,0.65,1.96,background
58736,0.84,1.1,0.65,1.96,background
58986,0.84,1.1,0.64,1.96,background
59236,0.84,1.1,0.65,1.96,background
59486,0.84,1.1,0.65,1.96,background
59736,0.84,1.1,0.65,1.96,background
59986,0.84,1.11,0.65,1.96,background
60236,0.84,1.11,0.65,1.96,background
60486,0.84,1.1,0.65,1.95,background
60736,0.84,1.1,0.64,1.95,background
60986,0.84,1.1,0.65,1.95,background
61236,0.84,1.1,0.65,1.95,background
61486,0.84,1.11,0.65,1.96,background
61736,0.84,1.11,0.65,1.96,background
61986,0.84,1.11,0.65,1.96,background
62236,0.84,1.1,0.65,1.96,background
62486,0.84,1.11,0.65,1.96,background
62736,0.84,1.11,0.65,1.96,background
62986,0.84,1.11,0.65,1.97,background
63236,0.84,1.1,0.65,1.97,background
63486,0.84,1.1,0.65,1.97,background
63736,0.84,1.1,0.65,1.97,background
63986,0.84,1.1,0.65,1.96,background
64236,0.84,1.1,0.65,1.96,background
64486,0.84,1.11,0.65,1.96,background
64736,0.84,1.1,0.65,1.96,background
64986,0.84,1.11,0.64,1.96,background
65236,0.84,1.1,0.65,1.96,background
65486,0.84,1.11,0.65,1.96,background
65736,0.84,1.1,0.65,1.96,background
65986,0.84,1.1,0.65,1.96,background
66236,0.84,1.1,0.65,1.96,background
66486,0.84,1.1,0.65,1.96,background
66736,0.84,1.1,0.65,1.96,background
66986,0.84,1.11,0.65,1.96,background
67236,0.84,1.11,0.65,1.96,background
67486,0.84,1.11,0.65,1.97,background
67736,0.84,1.11,0.65,1.96,background
67986,0.84,1.11,0.65,1.98,background
68236,0.84,1.11,0.65,1.98,background
68486,0.84,1.11,0.65,1.99,background
68736,0.84,1.11,0.65,2,background
68986,0.84,1.11,0.65,2.01,background
69236,0.84,1.11,0.65,2.02,background
69486,0.84,1.11,0.65,2.03,background
69736,0.84,1.11,0.65,2.03,background
69986,0.84,1.11,0.65,2.03,background
70236,0.84,1.11,0.65,2.03,background
70486,0.85,1.11,0.65,2.02,background
70736,0.85,1.11,0.65,2.02,background
70986,0.84,1.11,0.65,2,background
71236,0.84,1.11,0.65,1.99,background
71486,0.84,1.11,0.65,1.98,background
71736,0.84,1.11,0.65,1.97,background
71986,0.84,1.11,0.65,1.97,background
72236,0.84,1.11,0.65,1.96,background
72486,0.85,1.11,0.65,1.96,background
72736,0.84,1.11,0.65,1.96,background
72986,0.84,1.11,0.65,1.96,background
73236,0.84,1.11,0.65,1.96,background
73486,0.84,1.11,0.65,1.96,background
73736,0.85,1.11,0.65,1.96,background
73986,0.84,1.11,0.65,1.96,background
74236,0.84,1.11,0.65,1.96,background
74486,0.84,1.11,0.65,1.96,background
74736,0.84,1.11,0.65,1.96,background
74986,0.84,1.11,0.65,1.96,background
75236,0.84,1.11,0.65,1.96,background
75486,0.84,1.11,0.65,1.96,background
75736,0.84,1.11,0.65,1.96,background
75986,0.84,1.11,0.65,1.95,background
76236,0.84,1.11,0.65,1.95,background
76486,0.84,1.11,0.65,1.95,background
76736,0.84,1.11,0.65,1.95,background
76986,0.84,1.11,0.65,1.95,background
77236,0.84,1.1,0.65,1.95,background
77486,0.84,1.1,0.65,1.95,background
77736,0.84,1.1,0.65,1.95,background
77986,0.84,1.1,0.65,1.95,background
78236,0.84,1.1,0.65,1.95,background
78486,0.84,1.11,0.65,1.95,background
78736,0.84,1.1,0.65,1.95,background
78986,0.84,1.1,0.65,1.95,background
79236,0.84,1.1,0.64,1.96,background
79486,0.84,1.1,0.65,1.96,background
79736,0.84,1.1,0.64,1.95,background
79986,0.84,1.1,0.65,1.96,background
80236,0.84,1.1,0.65,1.98,background
80486,0.84,1.11,0.65,1.99,background
80736,0.84,1.11,0.65,2,background
80986,0.84,1.11,0.65,2,background
81236,0.84,1.1,0.65,1.99,background
81486,0.84,1.1,0.65,1.99,background
81736,0.84,1.1,0.65,1.98,background
81986,0.84,1.1,0.65,1.98,background
82236,0.84,1.11,0.65,1.98,background
82486,0.84,1.1,0.65,1.97,background
82736,0.84,1.1,0.65,1.97,background
82986,0.84,1.11,0.65,1.97,background
83236,0.84,1.1,0.65,1.97,background
83486,0.84,1.11,0.65,1.96,background
83736,0.84,1.11,0.65,1.96,background
83986,0.84,1.11,0.64,1.96,background
84236,0.84,1.11,0.64,1.96,background
84486,0.84,1.11,0.65,1.96,background
84736,0.84,1.1,0.65,1.96,background
84986,0.84,1.11,0.65,1.96,background
85236,0.84,1.1,0.65,1.96,background
85486,0.84,1.1,0.65,1.96,background
85736,0.84,1.1,0.65,1.95,background
85986,0.84,1.1,0.65,1.95,background
86236,0.84,1.1,0.65,1.96,background
86486,0.84,1.1,0.65,1.95,background
86736,0.84,1.1,0.65,1.95,background
86986,0.84,1.1,0.65,1.95,background
87236,0.84,1.1,0.65,1.95,background
87486,0.84,1.1,0.65,1.95,background
87736,0.84,1.1,0.65,1.95,background
87986,0.84,1.1,0.65,1.95,background
88236,0.84,1.1,0.65,1.95,background
88486,0.84,1.1,0.65,1.95,background
88736,0.84,1.1,0.65,1.95,background
88986,0.84,1.1,0.65,1.95,background
89236,0.84,1.1,0.65,1.95,background
89486,0.84,1.1,0.64,1.95,background
89736,0.84,1.1,0.65,1.95,background
89986,0.84,1.1,0.64,1.95,background
90236,0.84,1.1,0.65,1.95,background
90486,0.84,1.1,0.64,1.95,background
90736,0.84,1.1,0.65,1.95,background
90986,0.84,1.1,0.65,1.95,background
